1992-03-05-DruzPolZb-s033-02,16560,4.6
1992-03-05-VsiZbor-d011-04,3000,0.8333333333333334
1992-03-05-ZbObc-s033-02,18000,5.0
1992-03-05-ZbZdruDel-s039-02,6300,1.75
1992-03-11-DruzPolZb-s034-01,22980,6.383333333333334
1992-03-11-VsiZbor-z023-01,1020,0.2833333333333333
1992-03-11-ZbObc-s032-05,0,0.0
1992-03-11-ZbObc-s033-03,3900,1.0833333333333333
1992-03-11-ZbObc-s034-01,25200,7.0
1992-03-11-ZbZdruDel-s040-01,18360,5.1
1992-03-12-DruzPolZb-s034-02,12600,3.5
1992-03-18-DruzPolZb-s032-05,1320,0.36666666666666664
1992-03-18-DruzPolZb-s033-03,3120,0.8666666666666667
1992-03-18-DruzPolZb-s034-03,1260,0.35
1992-03-19-DruzPolZb-s035-01,12300,3.4166666666666665
1992-03-19-ZbObc-s033-04,2400,0.6666666666666666
1992-03-19-ZbObc-s034-02,6600,1.8333333333333333
1992-03-19-ZbObc-s035-01,6600,1.8333333333333333
1992-03-19-ZbZdruDel-s041-01,12600,3.5
1992-03-25-DruzPolZb-s034-04,24300,6.75
1992-03-25-DruzPolZb-s035-02,0,0.0
1992-03-25-ZbObc-s033-05,900,0.25
1992-03-25-ZbObc-s034-03,28200,7.833333333333333
1992-03-25-ZbObc-s035-02,1800,0.5
1992-03-25-ZbZdruDel-s040-02,23820,6.616666666666666
1992-03-27-DruzPolZb-s034-05,13380,3.716666666666667
1992-03-27-DruzPolZb-s035-03,0,0.0
1992-03-27-VsiZbor-d012-01,3060,0.85
1992-03-27-ZbObc-s034-04,10200,2.8333333333333335
1992-03-27-ZbZdruDel-s040-03,10380,2.8833333333333333
1992-03-27-ZbZdruDel-s041-02,4320,1.2
1992-03-30-DruzPolZb-s034-06,5520,1.5333333333333334
1992-03-30-VsiZbor-d013-01,5100,1.4166666666666667
1992-03-30-ZbObc-s034-05,1200,0.3333333333333333
1992-03-30-ZbZdruDel-s040-04,6900,1.9166666666666667
1992-04-08-DruzPolZb-s036-01,13920,3.8666666666666667
1992-04-08-VsiZbor-s032-01,27420,7.616666666666666
1992-04-08-ZbObc-s035-03,2700,0.75
1992-04-08-ZbObc-s036-01,11100,3.0833333333333335
1992-04-08-ZbZdruDel-s042-01,10500,2.9166666666666665
1992-04-09-DruzPolZb-s035-04,300,0.08333333333333333
1992-04-09-DruzPolZb-s036-02,11880,3.3
1992-04-22-DruzPolZb-s036-03,2400,0.6666666666666666
1992-04-22-DruzPolZb-s037-01,10080,2.8
1992-04-22-VsiZbor-s033-01,25740,7.15
1992-04-22-ZbObc-s036-02,13500,3.75
1992-04-22-ZbZdruDel-s043-01,11520,3.2
1992-05-12-DruzPolZb-s036-04,8520,2.3666666666666667
1992-05-12-DruzPolZb-s037-02,600,0.16666666666666666
1992-05-12-ZbObc-s033-06,600,0.16666666666666666
1992-05-12-ZbObc-s035-04,4800,1.3333333333333333
1992-05-12-ZbObc-s036-03,2400,0.6666666666666666
1992-05-12-ZbObc-s037-01,13860,3.85
1992-05-12-ZbObc-s038-01,3540,0.9833333333333333
1992-05-13-DruzPolZb-s038-01,19020,5.283333333333333
