1991-01-11-VsiZbor-s013-01,184
1991-03-06-VsiZbor-s016-01,184
1992-11-12-ZbObc-s050-02,184
1991-07-17-ZbZdruDel-s025-01,182
1991-11-21-ZbObc-s028-02,181
1990-12-20-ZbZdruDel-s012-02,180
1992-11-11-ZbZdruDel-s055-05,180
1991-06-03-ZbObc-s019-05,178
1991-09-12-ZbZdruDel-s029-02,178
1992-05-12-ZbObc-s037-01,178
1990-11-27-ZbZdruDel-s010-03,177
1992-06-17-DruzPolZb-s039-03,177
1992-09-23-ZbZdruDel-s052-01,177
1992-10-28-DruzPolZb-s049-01,177
1991-03-07-ZbZdruDel-s015-03,176
1991-06-19-ZbZdruDel-s024-01,176
1992-01-15-ZbZdruDel-s036-06,176
1992-07-01-ZbObc-s040-01,176
1991-03-29-DruzPolZb-s016-03,175
1992-01-16-ZbObc-s032-02,175
1991-09-11-ZbObc-s025-01,174
1991-10-03-ZbObc-s025-04,173
1991-10-07-DruzPolZb-s026-01,173
1991-09-19-DruzPolZb-s025-04,172
1991-12-20-ZbObc-s030-03,172
1991-02-20-ZbZdruDel-s014-01,171
1991-09-18-DruzPolZb-s025-03,171
1991-12-11-ZbZdruDel-s035-01,171
1992-09-23-DruzPolZb-s046-01,171
1991-05-14-DruzPolZb-s018-03,170
1992-01-22-ZbObc-s032-03,169
1990-07-02-VsiZbor-s004-01,168
1991-01-24-ZbObc-s011-02,168
1990-11-20-DruzPolZb-s008-01,167
1991-03-27-ZbObc-s016-01,166
1991-11-21-ZbZdruDel-s034-02,166
1992-10-29-ZbZdruDel-s055-02,166
1990-12-11-ZbZdruDel-s011-03,165
1991-03-05-ZbZdruDel-s015-01,165
1991-04-18-ZbZdruDel-s019-02,165
1990-07-02-ZbObc-s003-01,164
1992-11-11-DruzPolZb-s049-05,164
1992-11-26-DruzPolZb-s050-05,164
1990-07-31-ZbObc-s004-04,163
1991-04-24-ZbObc-s018-01,163
1991-06-20-ZbObc-s021-02,162
1991-11-21-DruzPolZb-s028-02,162
1992-03-11-ZbZdruDel-s040-01,161
1991-08-29-ZbZdruDel-s028-02,160
1992-09-10-ZbObc-s044-02,160
1990-12-27-ZbZdruDel-s012-04,158
1992-06-11-ZbZdruDel-s045-02,158
1992-06-17-ZbZdruDel-s045-03,158
1990-12-06-VsiZbor-s011-01,155
1990-09-27-ZbZdruDel-s005-01,153
1991-03-27-ZbZdruDel-s018-01,151
1991-09-26-ZbZdruDel-s030-01,151
1991-12-10-DruzPolZb-s028-03,151
1992-01-16-DruzPolZb-s032-02,151
1992-05-13-ZbObc-s038-02,151
1992-07-01-ZbZdruDel-s046-01,151
1991-06-05-ZbObc-s019-06,150
1991-12-23-ZbObc-s031-01,148
1991-09-11-DruzPolZb-s020-04,147
1991-10-30-DruzPolZb-s027-03,147
1991-05-30-ZbZdruDel-s021-03,145
1991-06-12-ZbObc-s020-01,144
1991-10-09-ZbZdruDel-s030-03,144
1992-10-07-DruzPolZb-s047-01,144
1991-05-22-ZbZdruDel-s022-02,143
1991-11-20-ZbObc-s028-01,143
1992-11-11-DruzPolZb-s050-01,143
1990-06-14-ZbZdruDel-s002-02,142
1992-01-22-ZbZdruDel-s038-02,142
1991-06-12-ZbZdruDel-s023-01,141
1991-12-20-ZbZdruDel-s036-03,141
1992-10-29-ZbObc-s049-02,141
1990-07-19-ZbZdruDel-s004-02,140
1991-04-24-ZbZdruDel-s020-01,140
1991-12-10-ZbObc-s028-03,140
1992-09-24-ZbZdruDel-s046-04,140
1992-11-25-DruzPolZb-s050-04,140
1992-04-22-DruzPolZb-s037-01,139
1991-01-30-DruzPolZb-s011-04,137
1992-01-22-DruzPolZb-s030-08,135
1991-01-23-ZbZdruDel-s013-01,134
1992-05-27-DruzPolZb-s038-02,132
1990-11-21-ZbZdruDel-s010-02,131
1992-11-26-ZbObc-s049-07,130
1991-05-21-ZbZdruDel-s022-01,129
1992-07-17-ZbObc-s039-06,129
1992-09-29-ZbObc-s046-03,129
1991-08-01-ZbObc-s023-02,128
1991-12-23-DruzPolZb-s031-01,128
1990-07-18-ZbZdruDel-s004-01,126
1991-03-06-ZbObc-s013-02,126
1992-03-27-ZbZdruDel-s040-03,126
1992-09-23-VsiZbor-s036-03,126
1991-08-01-DruzPolZb-s023-02,125
1990-12-19-ZbZdruDel-s012-01,124
1991-12-19-DruzPolZb-s030-03,124
1992-04-22-ZbObc-s036-02,124
1992-04-22-ZbZdruDel-s043-01,123
1992-03-30-ZbZdruDel-s040-04,122
1992-10-29-DruzPolZb-s049-02,122
1991-03-29-ZbZdruDel-s018-03,121
1992-03-27-ZbObc-s034-04,121
1992-07-23-DruzPolZb-s042-02,121
1992-10-07-VsiZbor-d015-01,121
1992-10-08-DruzPolZb-s047-02,121
1992-11-26-ZbZdruDel-s056-03,121
1990-07-19-VsiZbor-s005-01,120
1991-10-10-DruzPolZb-s025-10,120
1990-11-21-DruzPolZb-s008-02,119
1990-12-20-ZbObc-s010-02,119
1991-02-20-VsiZbor-s015-01,117
1991-03-29-ZbObc-s016-03,117
1990-11-20-ZbZdruDel-s010-01,116
1991-07-18-ZbObc-s022-02,116
1992-07-02-DruzPolZb-s040-02,115
1990-12-06-ZbObc-s009-02,114
1991-06-25-VsiZbor-s021-02,114
1991-03-20-DruzPolZb-s015-02,113
1992-02-12-VsiZbor-s030-01,113
1992-02-12-ZbObc-s032-04,113
1992-04-08-DruzPolZb-s036-01,113
1992-07-08-ZbObc-s039-04,113
1991-03-19-ZbZdruDel-s017-01,112
1992-05-13-ZbZdruDel-s044-01,112
1992-10-07-ZbObc-s047-01,112
1990-07-30-ZbZdruDel-s004-03,111
1992-01-16-DruzPolZb-s030-07,110
1992-04-08-ZbZdruDel-s042-01,110
1991-06-03-ZbZdruDel-s021-04,108
1991-05-09-ZbObc-s019-01,106
1992-03-18-DruzPolZb-s033-03,106
